"velocity:0","velocity:1","w_he"
-4.8761e-06,-16.672,0.99974
-8.0425e-06,-16.672,0.99975
7.9482e-06,-16.671,0.99975
5.0427e-06,-16.671,0.99975
-4.8388e-06,-16.672,0.99971
3.1222e-06,-16.672,0.99971
-7.8136e-05,-16.667,0.99996
6.5657e-05,-16.667,0.99996
5.0846e-05,-16.667,0.99996
-5.5406e-06,-16.672,0.99972
5.1611e-06,-16.672,0.99971
3.5616e-06,-16.672,0.99971
-7.8614e-06,-16.672,0.99974
4.9367e-06,-16.672,0.99974
2.93e-05,-16.668,0.99989
1.8394e-05,-16.669,0.99989
2.0703e-06,-16.67,0.99987
-5.0789e-06,-16.669,0.99987
1.8153e-05,-16.67,0.99986
-2.3659e-05,-16.669,0.99986
-9.5499e-06,-16.669,0.99986
8.033e-06,-16.671,0.99975
-5.0872e-06,-16.671,0.99975
3.0868e-06,-16.672,0.99969
-2.8453e-06,-16.673,0.99969
-2.0981e-06,-16.672,0.99969
6.5424e-06,-16.67,0.99981
-7.0047e-06,-16.671,0.9998
-4.0637e-06,-16.67,0.99981
4.9321e-06,-16.673,0.99963
-5.0959e-06,-16.674,0.99963
-3.1127e-06,-16.673,0.99963
-5.0334e-06,-16.671,0.99974
5.7398e-06,-16.674,0.99961
-5.966e-06,-16.674,0.9996
-3.7309e-06,-16.674,0.9996
5.4485e-06,-16.674,0.99961
-5.696e-06,-16.674,0.99961
-3.5791e-06,-16.674,0.99961
2.7099e-05,-16.67,0.99986
-2.8391e-05,-16.669,0.99986
-1.5386e-05,-16.669,0.99986
5.3948e-06,-16.674,0.99962
-5.4134e-06,-16.674,0.99962
-3.3882e-06,-16.674,0.99962
7.1572e-06,-16.672,0.99973
4.7031e-06,-16.672,0.99973
5.1922e-06,-16.673,0.99963
-5.2715e-06,-16.674,0.99962
-3.2782e-06,-16.674,0.99963
-3.4992e-06,-16.672,0.99969
-2.5269e-06,-16.672,0.9997
-6.0985e-06,-16.67,0.99981
-3.6772e-06,-16.67,0.99981
7.9978e-06,-16.671,0.99977
-8.0476e-06,-16.671,0.99976
-5.0757e-06,-16.671,0.99977
-2.7044e-05,-16.668,0.99994
2.8069e-05,-16.667,0.99994
1.7555e-05,-16.667,0.99994
-1.0767e-05,-16.669,0.99987
-1.4847e-07,-16.669,0.99987
2.7875e-05,-16.67,0.99985
1.6585e-05,-16.669,0.99985
2.519e-06,-16.672,0.99968
-2.348e-06,-16.673,0.99968
-1.7188e-06,-16.673,0.99968
-6.238e-05,-16.668,0.99996
-4.9365e-05,-16.667,0.99996
-9.7801e-05,-16.667,0.99997
-4.0374e-05,-16.667,0.99997
-1.2871e-05,-16.67,0.99984
1.0165e-05,-16.67,0.99983
8.8566e-06,-16.67,0.99984
-3.3713e-06,-16.672,0.99971
3.3766e-06,-16.674,0.99962
-3.4724e-05,-16.669,0.99991
3.3961e-05,-16.668,0.99991
2.1502e-05,-16.668,0.99991
0.00016978,-16.668,0.99999
-0.00014069,-16.668,0.99998
-9.2551e-05,-16.668,0.99999
3.2417e-05,-16.667,0.99995
2.629e-05,-16.667,0.99995
-4.3007e-06,-16.673,0.99965
4.5387e-06,-16.673,0.99964
2.6535e-06,-16.673,0.99964
7.368e-06,-16.67,0.9998
-7.6887e-06,-16.671,0.9998
-4.528e-06,-16.67,0.9998
-2.9545e-05,-16.668,0.99995
2.6997e-05,-16.667,0.99995
1.9668e-05,-16.667,0.99995
3.6702e-05,-16.667,0.99996
7.8793e-06,-16.67,0.99979
-8.0343e-06,-16.671,0.99979
-4.8648e-06,-16.671,0.99979
5.3949e-06,-16.67,0.99982
-3.7635e-06,-16.67,0.99982
2.1907e-06,-16.673,0.99968
-1.4974e-06,-16.673,0.99968
8.0063e-06,-16.671,0.99976
-8.0696e-06,-16.671,0.99976
-5.086e-06,-16.671,0.99976
2.2273e-05,-16.666,0.99998
1.2331e-05,-16.668,0.99998
-2.3729e-05,-16.667,0.99998
-3.0904e-05,-16.669,0.99989
2.0081e-05,-16.669,0.99989
3.9794e-06,-16.673,0.99965
-2.4877e-06,-16.673,0.99965
-2.8083e-05,-16.669,0.99988
2.2317e-05,-16.668,0.99988
1.6324e-05,-16.669,0.99988
-3.3197e-05,-16.669,0.99991
3.2639e-05,-16.668,0.9999
2.0651e-05,-16.668,0.9999
-4.7807e-06,-16.673,0.99964
-2.8454e-06,-16.673,0.99964
-3.2007e-05,-16.669,0.9999
3.1914e-05,-16.668,0.9999
2.008e-05,-16.668,0.9999
4.6961e-06,-16.671,0.9998
-2.5888e-05,-16.669,0.99985
-1.6685e-05,-16.67,0.99985
0.00010522,-16.667,0.99998
-6.7664e-05,-16.668,0.99998
-6.9757e-05,-16.668,0.99998
0.00021042,-16.67,0.99999
-0.00021527,-16.668,0.99999
-9.5199e-05,-16.669,0.99999
-2.1908e-05,-16.668,0.99991
1.8478e-06,-16.673,0.99969
6.5365e-06,-16.672,0.99973
-6.2393e-06,-16.672,0.99972
-4.2236e-06,-16.672,0.99972
-8.0816e-06,-16.67,0.99983
-7.1969e-06,-16.67,0.99983
8.0869e-06,-16.671,0.99978
-8.0905e-06,-16.671,0.99978
-5.0804e-06,-16.671,0.99978
8.0348e-06,-16.671,0.99977
-8.049e-06,-16.671,0.99977
-5.0777e-06,-16.671,0.99977
5.8604e-06,-16.672,0.99972
-3.8053e-06,-16.672,0.99972
3.5587e-06,-16.674,0.99961
2.6619e-06,-16.673,0.99966
-2.9874e-06,-16.673,0.99966
-1.7149e-06,-16.673,0.99966
-6.9069e-06,-16.672,0.99973
-4.5967e-06,-16.672,0.99973
9.6347e-05,-16.667,0.99996
-5.3698e-05,-16.667,0.99996
5.0527e-06,-16.671,0.99976
-0.00010078,-16.667,0.99997
6.1145e-05,-16.667,0.99996
6.6232e-06,-16.67,0.99983
5.8269e-06,-16.67,0.99983
0.0001043,-16.667,0.99997
-5.6719e-05,-16.667,0.99997
-2.4359e-06,-16.673,0.99967
-1.4977e-06,-16.673,0.99967
-3.7167e-05,-16.669,0.99992
3.6912e-05,-16.667,0.99992
2.2602e-05,-16.668,0.99992
-3.6483e-05,-16.668,0.99993
3.7122e-05,-16.667,0.99993
2.2001e-05,-16.668,0.99993
5.0676e-05,-16.667,0.99997
1.607e-05,-16.67,0.99984
1.2682e-05,-16.67,0.99984
1.5591e-06,-16.673,0.99966
-1.0741e-05,-16.67,0.99984
-5.7712e-06,-16.67,0.99982
-4.8195e-06,-16.67,0.99983
3.8224e-06,-16.67,0.99981
4.1284e-06,-16.67,0.99982
-2.9788e-05,-16.668,0.99994
3.1915e-05,-16.667,0.99994
1.8424e-05,-16.668,0.99994
-3.3776e-05,-16.668,0.99993
-1.9323e-05,-16.668,0.99993
6.0199e-06,-16.674,0.9996
-6.1359e-06,-16.674,0.9996
-3.8723e-06,-16.674,0.9996
3.4232e-06,-16.674,0.99961
2.9665e-06,-16.673,0.99964
-5.0977e-05,-16.675,0.99948
-1.9919e-05,-16.676,0.99947
-5.1372e-05,-16.676,0.99947
3.5444e-05,-16.667,0.99993
2.04e-05,-16.668,0.99993
6.1902e-06,-16.675,0.99953
-6.4358e-06,-16.675,0.99953
-4.1303e-06,-16.675,0.99953
2.9447e-06,-16.677,0.99939
-4.0285e-06,-16.678,0.99939
-2.124e-06,-16.678,0.99939
-6.0709e-05,-16.669,0.99999
6.1993e-05,-16.67,0.99999
4.3528e-05,-16.667,0.99998
9.0472e-05,-16.676,0.99951
-5.9382e-05,-16.675,0.99951
-1.6367e-05,-16.675,0.99951
-5.0034e-06,-16.675,0.99956
5.0086e-06,-16.675,0.99956
3.2836e-06,-16.675,0.99956
-8.5053e-06,-16.677,0.99941
4.0901e-06,-16.677,0.99941
4.5679e-06,-16.677,0.99941
8.8229e-06,-16.676,0.99945
1.656e-05,-16.677,0.99944
2.3362e-05,-16.677,0.99944
6.106e-06,-16.674,0.99959
-6.1006e-06,-16.674,0.99959
-3.9298e-06,-16.674,0.99959
5.956e-06,-16.674,0.99958
-5.8985e-06,-16.674,0.99958
-3.8851e-06,-16.674,0.99958
-6.9302e-05,-16.681,0.99928
5.0416e-05,-16.679,0.99928
9.9253e-05,-16.68,0.99928
6.258e-06,-16.678,0.99938
-5.2036e-06,-16.678,0.99938
-1.9008e-06,-16.678,0.99938
3.1173e-06,-16.678,0.99938
9.1276e-06,-16.675,0.99953
-1.1224e-05,-16.675,0.99952
-5.4803e-06,-16.675,0.99953
1.4721e-06,-16.677,0.99944
-1.0378e-05,-16.677,0.99944
2.0927e-06,-16.677,0.99944
-0.00049047,-16.68,0.99916
0.00049531,-16.674,0.99915
0.0003091,-16.679,0.99915
2.237e-06,-16.672,0.99969
-2.9431e-06,-16.677,0.99941
1.6833e-06,-16.677,0.9994
2.3082e-06,-16.677,0.99941
0.00014083,-16.679,0.99923
-0.00018091,-16.679,0.99922
-0.00015617,-16.679,0.99923
0.00012801,-16.678,0.99922
-0.00010509,-16.68,0.99922
-0.00012494,-16.679,0.99922
-2.3183e-05,-16.682,0.99916
0.00033886,-16.681,0.99916
0.00023476,-16.682,0.99916
-2.6526e-05,-16.676,0.99948
8.6452e-05,-16.676,0.99948
6.0308e-05,-16.676,0.99948
6.6859e-05,-16.68,0.99925
2.9481e-05,-16.681,0.99924
-2.2362e-05,-16.68,0.99925
-8.7056e-06,-16.675,0.9995
-4.2556e-05,-16.675,0.9995
0.00012388,-16.679,0.99922
-2.0921e-05,-16.68,0.99923
0.00011821,-16.68,0.99923
-5.6139e-05,-16.677,0.99936
-2.0186e-05,-16.678,0.99936
-6.417e-05,-16.677,0.99936
1.1007e-05,-16.678,0.99938
5.3788e-06,-16.678,0.99938
0.00011599,-16.679,0.99925
-9.0621e-05,-16.68,0.99925
-8.8247e-05,-16.68,0.99925
7.7362e-06,-16.681,0.99924
5.4655e-07,-16.681,0.99923
-0.00030074,-16.68,0.99916
-1.3891e-06,-16.678,0.99935
-3.2929e-06,-16.678,0.99934
2.9199e-06,-16.678,0.99934
4.1844e-05,-16.682,0.99928
-4.9047e-06,-16.68,0.99928
-6.1804e-05,-16.679,0.99927
7.4442e-05,-16.681,0.99927
2.056e-05,-16.68,0.99927
-5.1596e-05,-16.68,0.99924
-2.944e-05,-16.68,0.99924
-4.2157e-06,-16.678,0.99929
-0.00013541,-16.679,0.99929
9.2301e-05,-16.68,0.99925
-2.6971e-06,-16.68,0.99927
1.5307e-05,-16.676,0.99947
1.9769e-05,-16.676,0.99947
8.2807e-05,-16.678,0.99921
0.00011548,-16.679,0.99922
-5.4641e-05,-16.678,0.99934
-4.5175e-05,-16.678,0.99934
-8.2762e-05,-16.678,0.99914
-2.6606e-05,-16.675,0.99915
-0.0002213,-16.679,0.99926
6.2231e-05,-16.679,0.99926
1.6249e-05,-16.678,0.99935
2.3877e-05,-16.679,0.99935
2.3164e-05,-16.678,0.99935
-1.2547e-05,-16.676,0.99948
-1.5747e-05,-16.678,0.99929
6.6867e-05,-16.68,0.99929
2.0941e-06,-16.679,0.99929
4.0823e-05,-16.68,0.99919
5.5979e-05,-16.684,0.99919
1.2729e-06,-16.682,0.99919
5.3787e-06,-16.674,0.99957
-5.1732e-06,-16.675,0.99957
-3.4862e-06,-16.675,0.99957
9.8496e-06,-16.677,0.99946
1.5767e-05,-16.676,0.99947
5.0418e-06,-16.671,0.99978
2.2658e-06,-16.673,0.99965
4.9446e-06,-16.671,0.99979
5.6201e-05,-16.679,0.99929
3.1071e-05,-16.678,0.99935
-3.696e-05,-16.679,0.99931
2.6927e-05,-16.677,0.99931
7.9912e-05,-16.678,0.99931
7.2918e-06,-16.676,0.9995
1.5846e-05,-16.676,0.99949
2.223e-05,-16.676,0.9995
-4.3286e-05,-16.682,0.99917
-1.6045e-05,-16.682,0.99917
-3.4807e-06,-16.677,0.9993
1.0358e-05,-16.68,0.9993
-4.6102e-05,-16.679,0.9993
-0.00016137,-16.68,0.99927
0.00024774,-16.681,0.99926
0.00016802,-16.68,0.99926
-0.00014217,-16.679,0.99926
-8.5282e-05,-16.682,0.9992
9.4913e-05,-16.681,0.99919
2.529e-05,-16.679,0.9992
-0.00015498,-16.681,0.9992
-6.9605e-05,-16.681,0.99919
-2.9191e-06,-16.682,0.99919
-1.7677e-05,-16.668,0.99994
-1.7497e-05,-16.678,0.99937
-9.7609e-06,-16.678,0.99937
3.6517e-05,-16.682,0.9992
8.6395e-05,-16.68,0.9992
-4.982e-06,-16.68,0.99931
5.7029e-05,-16.679,0.9993
6.3196e-06,-16.676,0.99949
-2.2892e-05,-16.676,0.99949
-4.8119e-06,-16.676,0.99949
8.1835e-06,-16.68,0.99924
7.2021e-05,-16.677,0.99933
-0.00011335,-16.678,0.99933
-0.00010819,-16.678,0.99933
3.4407e-05,-16.679,0.99921
-2.7724e-05,-16.68,0.9992
-5.4412e-05,-16.681,0.99921
-9.566e-05,-16.68,0.99921
1.6929e-05,-16.677,0.99943
3.9224e-06,-16.677,0.99943
-2.5726e-05,-16.677,0.99943
-1.1945e-05,-16.677,0.99943
1.1355e-05,-16.677,0.99942
-7.7736e-06,-16.677,0.99942
-7.0741e-06,-16.677,0.99944
-3.5479e-05,-16.678,0.99937
-2.7578e-05,-16.678,0.99937
-5.1485e-06,-16.675,0.99955
-3.3188e-06,-16.675,0.99955
-5.1111e-05,-16.676,0.99946
-3.9558e-05,-16.677,0.99946
-9.9699e-05,-16.681,0.99917
-2.7733e-05,-16.681,0.99917
8.3535e-05,-16.68,0.99921
5.6363e-06,-16.674,0.99958
-5.601e-06,-16.675,0.99957
-3.7571e-06,-16.674,0.99958
0.00061139,-16.673,0.99914
0.00048156,-16.675,0.99914
-6.4418e-05,-16.676,0.99945
-1.4344e-05,-16.676,0.99945
-4.4903e-05,-16.676,0.99945
-3.1141e-05,-16.676,0.99951
5.7079e-05,-16.676,0.99951
1.8223e-05,-16.677,0.99942
-9.7291e-06,-16.677,0.99942
-6.8705e-06,-16.677,0.99942
3.7528e-06,-16.674,0.9996
5.8151e-06,-16.675,0.99954
-6.4152e-06,-16.675,0.99954
-3.918e-06,-16.675,0.99954
5.3146e-06,-16.675,0.99955
-5.5595e-06,-16.675,0.99955
-3.4512e-06,-16.675,0.99955
9.806e-05,-16.683,0.99918
3.6611e-05,-16.682,0.99918
6.5568e-05,-16.677,0.99932
-8.1533e-05,-16.678,0.99931
5.0346e-06,-16.671,0.99977
0.00011417,-16.682,0.99917
-6.6002e-05,-16.681,0.99917
-0.0001047,-16.681,0.99918
-5.0275e-05,-16.682,0.99918
9.5147e-05,-16.678,0.99936
6.7159e-05,-16.678,0.99937
3.9199e-05,-16.679,0.99934
2.323e-05,-16.679,0.99934
-6.2839e-05,-16.679,0.99931
5.0886e-06,-16.675,0.99956
-3.3268e-06,-16.675,0.99956
6.5224e-05,-16.681,0.99918
1.868e-06,-16.673,0.99966
7.7618e-05,-16.678,0.99933
-3.784e-06,-16.677,0.99941
-9.289e-05,-16.68,0.99927
3.727e-06,-16.674,0.99958
-1.4167e-05,-16.677,0.99936
7.7996e-05,-16.677,0.99932
-7.0214e-05,-16.679,0.99932
-9.3782e-05,-16.678,0.99932
0.00010409,-16.677,0.99946
-2.4801e-05,-16.676,0.99946
4.0068e-05,-16.679,0.9993
1.8858e-05,-16.675,0.99952
-2.4232e-05,-16.676,0.99952
-1.22e-05,-16.675,0.99952
9.8686e-05,-16.678,0.99932
1.2678e-05,-16.676,0.99945
1.5525e-06,-16.673,0.99968
3.4281e-06,-16.675,0.99957
7.2941e-05,-16.677,0.99946
1.8096e-06,-16.677,0.9994
-2.6492e-06,-16.678,0.99939
-1.5334e-06,-16.677,0.99939
8.7022e-06,-16.675,0.99952
-1.7455e-06,-16.678,0.9994
-1.8672e-06,-16.677,0.9994
3.1949e-06,-16.673,0.99963
-4.16e-06,-16.678,0.99935
8.2755e-05,-16.677,0.99933
1.0638e-05,-16.677,0.99942
1.3371e-05,-16.676,0.9995
8.1104e-06,-16.677,0.99943
4.2836e-06,-16.67,0.9998
8.3931e-05,-16.668,0.99998
3.5912e-06,-16.674,0.99957
3.3482e-06,-16.675,0.99955
3.6963e-06,-16.675,0.99954
1.3198e-06,-16.677,0.9994
1.4011e-06,-16.677,0.99939
3.986e-06,-16.672,0.99972
5.5611e-06,-16.675,0.99953
-2.745e-05,-16.676,0.99949
3.8693e-06,-16.674,0.99959
3.571e-06,-16.675,0.99954
3.8765e-06,-16.674,0.99959
-2.1262e-05,-16.668,0.99993
-1.8283e-05,-16.667,0.99994
-5.0636e-06,-16.676,0.99949
4.3752e-06,-16.672,0.99973
-3.4658e-06,-16.667,0.99998
-1.8796e-05,-16.669,0.99988
-2.3085e-05,-16.676,0.99952
1.305e-05,-16.669,0.99986
5.0308e-06,-16.671,0.99976
5.0519e-06,-16.671,0.99978
-2.1032e-05,-16.668,0.99991
-2.3286e-05,-16.667,0.99995
-2.24e-05,-16.668,0.99992
9.1273e-05,-16.67,0.99999
-1.9322e-05,-16.669,0.9999
5.1493e-06,-16.669,0.99987
-2.2513e-05,-16.668,0.99992
8.4626e-05,-16.668,0.99999
1.5912e-05,-16.67,0.99985
-1.406e-05,-16.669,0.99988
-2.0189e-05,-16.668,0.9999
-0.0013977,-11.44,0.94067
-0.001257,-11.525,0.94261
0.002391,-16.608,0.99912
-4.9244e-05,-6.9294,0.64766
-4.2105e-05,-6.9101,0.64517
5.1445e-05,-6.4671,0.58847
-0.00071516,-11.05,0.91277
-0.00062244,-6.1797,0.56563
-0.00047757,-6.1918,0.56678
-0.00021679,-12.096,0.96087
-0.00041233,-6.6974,0.61428
0.00059834,-16.667,0.99914
5.2207e-05,-6.5955,0.59799
0,-16.667,1
-0.00020794,-16.667,1
0.00018109,-12.537,0.97344
-6.5206e-05,-7.1869,0.67731
-0.00062708,-6.1627,0.56918
-0.00056338,-6.1699,0.5674
-2.6534e-06,-6.7316,0.62385
7.2363e-05,-6.3425,0.57869
-4.8077e-05,-7.1045,0.6677
-4.4345e-05,-7.0249,0.65875
-6.3915e-05,-10.003,0.87678
0.00028236,-14.778,0.99576
-5.4573e-05,-6.9478,0.64963
-0.00077609,-12.777,0.97785
-0.0015365,-11.356,0.92956
0.060671,-0.011081,0.055426
0.0034137,0.0030464,0.00037151
0,0,0
0.0015987,0.0018513,0.00018575
0.029239,-0.0035295,0.0040719
0.015743,0.0026162,0.001403
0.032607,-0.0050309,0.0065508
0.0075079,0.0038895,0.00071302
0.034353,-0.0055322,0.0084373
0.036207,-0.0059488,0.010728
0.027154,-0.0023535,0.0032446
0.025748,-0.0015571,0.0028571
0.026478,-0.0019703,0.0030509
0.028291,-0.0030015,0.0036479
0.02878,-0.003276,0.0038599
0.030755,-0.0042844,0.0049769
0.030055,-0.0039499,0.004513
0.030409,-0.0041246,0.0047449
0.021811,0.00042599,0.0021138
0.019086,0.0015393,0.0017549
0.020497,0.00098815,0.0019343
0.032013,-0.0048229,0.0059966
0.032309,-0.004931,0.0062737
0.024005,-0.00062303,0.0024789
0.022949,-0.00010606,0.0022963
0.011808,0.0034987,0.0010555
0.013806,0.0031029,0.0012293
0.033772,-0.0053791,0.0077686
0.033187,-0.0052141,0.0071412
0.033478,-0.0052987,0.0074549
0.0053605,0.0036952,0.00054226
0.034057,-0.005456,0.0081029
0.035569,-0.0058132,0.0099127
0.034951,-0.0056772,0.0091511
0.035255,-0.0057459,0.0095319
0.035883,-0.0058801,0.01032
0.037564,-0.006225,0.012519
0.036876,-0.0060869,0.011595
0.037211,-0.0061555,0.012057
0.039027,-0.0065048,0.014559
0.038282,-0.0063633,0.013507
0.038648,-0.006433,0.014033
0.040605,-0.0068008,0.016869
0.039801,-0.0066485,0.015678
0.040195,-0.0067225,0.016273
0.044225,-0.0075505,0.022434
0.043271,-0.007347,0.020921
0.043737,-0.0074473,0.021677
0.042337,-0.0071507,0.01949
0.041446,-0.0069679,0.018139
0.041884,-0.0070569,0.018814
0.046228,-0.0079618,0.025747
0.045213,-0.0077546,0.024043
0.045712,-0.0078566,0.024895
0.048361,-0.0084034,0.029455
0.047276,-0.0081776,0.027548
0.047811,-0.0082885,0.028502
0.076462,-0.022382,0.10571
0.074262,-0.018836,0.097019
0.075351,-0.020457,0.10137
0.080616,-0.03496,0.12616
0.078721,-0.027431,0.11535
0.079763,-0.030809,0.12075
0.083949,-0.098774,0.16766
0.083005,-0.067203,0.15179
0.083576,-0.081444,0.15973
0.070042,-0.014808,0.082089
0.067975,-0.013648,0.075702
0.069002,-0.01419,0.078895
0.082769,-0.14838,0.18569
0.084317,-0.12053,0.17668
0.078172,-0.23096,0.20629
0.08156,-0.1844,0.19599
0.071093,-0.36631,0.23062
0.076201,-0.29036,0.21845
0.064167,-0.012086,0.064602
0.062395,-0.011539,0.059773
0.063279,-0.011799,0.062187
0.062569,-0.58403,0.2599
0.069122,-0.46219,0.24526
0.035983,-2.155,0.38353
0.046008,-1.4329,0.33707
0.041525,-1.7665,0.3603
0.026826,-3.0905,0.4313
0.030237,-2.6004,0.40742
0.019407,-4.1547,0.47789
0.020582,-3.6167,0.4546
0.012346,-5.1666,0.51718
0.012974,-4.6816,0.49753
0.0062452,-5.8969,0.5494
0.0085794,-5.5794,0.53329
0.05432,-0.92414,0.29509
0.060606,-0.7354,0.27749
0.049481,-0.0086372,0.031464
0.048915,-0.0085189,0.03046
0.05903,-0.010678,0.051407
0.057451,-0.010315,0.047761
0.058227,-0.010491,0.049584
0.055961,-0.0099924,0.044433
0.054526,-0.0096927,0.04138
0.055235,-0.0098426,0.042907
0.050642,-0.0088828,0.033634
0.050051,-0.0087582,0.032549
0.051872,-0.009138,0.035999
0.051249,-0.0090096,0.034816
0.053164,-0.009404,0.038571
0.05251,-0.0092694,0.037285
0.066029,-0.012764,0.069878
0.065088,-0.012406,0.06724
0.029659,-0.0037504,0.0042925
0.032896,-0.0051238,0.006846
0.017463,0.0020986,0.001579
0.0096417,0.0037988,0.00088428
0.034647,-0.0056054,0.0087942
0.036536,-0.0060176,0.011161
0.037917,-0.0062938,0.013013
0.041018,-0.0068821,0.017504
0.039407,-0.0065762,0.015118
0.044712,-0.0076521,0.023239
0.042798,-0.007247,0.020205
0.072117,-0.016414,0.089248
0.031398,-0.0045725,0.0054765
0.059849,-0.010875,0.053417
0.046744,-0.0080677,0.026647
0.081818,-0.047098,0.13821
0.081353,-0.040273,0.13218
0.031704,-0.004702,0.0057365
0.061519,-0.011301,0.057599
0.053836,-0.0095447,0.039976
0.077608,-0.024672,0.11053
0.031081,-0.0044311,0.0052267
-0.00062708,-6.1627,0.56918
0.0034156,-6.0933,0.55929
0.073182,-0.017493,0.093133
0.027742,-0.0026909,0.0034463
0.05286,-1.154,0.31608
0.071087,-0.015538,0.085669
0.024909,-0.0010985,0.002668
0.056697,-0.010149,0.046097
0.066985,-0.013174,0.07279
0.082419,-0.055887,0.145
0,0,0.00036656
0,0,0
0,0,3.8251e-05
0,0,0.00022678
0,0,3.221e-05
0,0,3.523e-05
0,0,0.00018375
0,0,0.00029275
0,0,0.00029762
0,0,0.00029519
0,0,3.3985e-06
0,0,8.6714e-06
0,0,6.0349e-06
0,0,0.00010712
0,0,0.00034208
0,0,0.00014558
0,0,1.4426e-05
0,0,1.1549e-05
0,0,0.00036529
0,0,0.00036607
0,0,0.00036568
0,0,2.0288e-05
0,0,1.7357e-05
0,0,2.622e-05
0,0,2.3254e-05
0,0,0.00013276
0,0,0.00013918
0,0,0.00013597
0,0,0.00017112
0,0,0.00017745
0,0,0.00017428
0,0,0.00021473
0,0,0.00022079
0,0,0.00021776
0,0,0.00016476
0,0,0.00016794
0,0,0.00020247
0,0,0.00020862
0,0,0.00020555
0,0,0.00027751
0,0,0.0002827
0,0,0.0002801
0,0,0.00011992
0,0,0.00012634
0,0,0.00012313
0,0,5.6644e-05
0,0,6.2854e-05
0,0,5.9749e-05
0,0,9.4357e-05
0,0,0.00010073
0,0,9.7544e-05
0,0,0.00026135
0,0,0.00026683
0,0,0.00026409
0,0,0.00034519
0,0,0.00034811
0,0,0.00034665
0,0,0.00035979
0,0,0.0003615
0,0,0.00036065
0,0,0.0003158
0,0,0.00032001
0,0,0.00031791
0,0,0.00025578
0,0,0.00025856
0,0,0.00036299
0,0,0.00036224
0,0,0.00032801
0,0,0.00033176
0,0,0.00032989
0,0,0.00011352
0,0,0.00011672
0,0,0.000152
0,0,0.00015839
0,0,0.00015519
0,0,0.00027222
0,0,0.00027486
0,0,4.434e-05
0,0,4.1295e-05
0,0,0.00019003
0,0,0.00019627
0,0,0.00019315
0,0,0.00026952
0,0,0.00019937
0,0,0.00033537
0,0,0.00033357
0,0,0.00035084
0,0,0.00034947
0,0,0.00032409
0,0,0.00032205
0,0,0.00032605
0,0,0.00035571
0,0,0.00035787
0,0,0.00035679
0,0,0.00035337
0,0,0.0003521
0,0,0.00036425
0,0,0.00036362
0,0,0.00023272
0,0,0.0002386
0,0,0.00023566
0,0,8.8006e-05
0,0,9.1182e-05
0,0,0.00036477
0,0,0.00035454
0,0,0.00033882
0,0,0.0003371
0,0,0.0002444
0,0,0.00025013
0,0,0.00024727
0,0,0.00030236
0,0,0.00030697
0,0,0.00030466
0,0,0.00028779
0,0,0.00029027
0,0,6.9098e-05
0,0,6.5976e-05
0,0,0.00031146
0,0,0.00030921
0,0,8.1678e-05
0,0,8.4842e-05
0,0,7.5374e-05
0,0,7.2236e-05
0,0,7.8526e-05
0,0,0.00021168
0,0,5.0471e-05
0,0,0.00028524
0,0,5.3558e-05
0,0,0.00010392
0,0,0.00011032
0,0,0.0001806
0,0,0.00034045
0,0,0.00018689
0,0,0.00031363
0,0,0.00036632
0,0,0.00022379
0,0,0.00034364
0,0,0.00014879
0,0,0.00022975
0,0,0.00014238
0,0,0.00016157
0,0,4.7406e-05
0,0,0.00035883
0,0,0.00025296
0,0,0.0002415
0,0,0.00012955
0,0,2.9215e-05
0,0,0.00029999
0,0,2.0529e-06
0,0,2.7257e-06
0,0,1.0264e-06
0,0,0.00036686
0,0,0.00036671
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
